"('p', 'DOWN', 2.1457672119140625e-06)","('a', 'DOWN', 0.09182596206665039)","('p', 'UP', 0.0989830493927002)","('a', 'UP', 0.19138693809509277)","('s', 'DOWN', 0.31429004669189453)","('s', 'UP', 0.3701009750366211)","('s', 'DOWN', 0.4541499614715576)","('s', 'UP', 0.5272650718688965)","('W', 'DOWN', 0.732515811920166)","('W', 'UP', 0.7996549606323242)","('0', 'DOWN', 0.9223659038543701)","('0', 'UP', 1.0016109943389893)","('r', 'DOWN', 1.0179338455200195)","('r', 'UP', 1.085603952407837)","('d', 'DOWN', 1.1545469760894775)","('d', 'UP', 1.2498388290405273)","('!', 'DOWN', 1.4522697925567627)","('!', 'UP', 1.5282518863677979)"
"('p', 'DOWN', 3.0994415283203125e-06)","('p', 'UP', 0.06786417961120605)","('a', 'DOWN', 0.12108802795410156)","('a', 'UP', 0.20487713813781738)","('s', 'DOWN', 0.324383020401001)","('s', 'UP', 0.38071393966674805)","('s', 'DOWN', 0.4440641403198242)","('s', 'UP', 0.5317771434783936)","('W', 'DOWN', 0.6716790199279785)","('W', 'UP', 0.7442331314086914)","('0', 'DOWN', 0.8321988582611084)","('0', 'UP', 0.91969895362854)","('r', 'DOWN', 0.983673095703125)","('r', 'UP', 1.036604881286621)","('d', 'DOWN', 1.1189839839935303)","('d', 'UP', 1.207056999206543)","('!', 'DOWN', 1.4305658340454102)","('!', 'UP', 1.5428040027618408)"
"('p', 'DOWN', 3.0994415283203125e-06)","('p', 'UP', 0.07960915565490723)","('a', 'DOWN', 0.10572314262390137)","('a', 'UP', 0.18579936027526855)","('s', 'DOWN', 0.2975742816925049)","('s', 'UP', 0.35387110710144043)","('s', 'DOWN', 0.4349210262298584)","('s', 'UP', 0.5158641338348389)","('W', 'DOWN', 0.6515371799468994)","('W', 'UP', 0.7199962139129639)","('0', 'DOWN', 0.8090193271636963)","('0', 'UP', 0.895531177520752)","('r', 'DOWN', 0.9230940341949463)","('r', 'UP', 0.9870400428771973)","('d', 'DOWN', 1.0667152404785156)","('d', 'UP', 1.1667940616607666)","('!', 'DOWN', 1.3242402076721191)","('!', 'UP', 1.4155330657958984)"
"('p', 'DOWN', 3.0994415283203125e-06)","('p', 'UP', 0.07561492919921875)","('a', 'DOWN', 0.09932780265808105)","('a', 'UP', 0.17963695526123047)","('s', 'DOWN', 0.2926788330078125)","('s', 'UP', 0.3521568775177002)","('s', 'DOWN', 0.4098968505859375)","('s', 'UP', 0.5099139213562012)","('W', 'DOWN', 0.6421558856964111)","('W', 'UP', 0.7064859867095947)","('0', 'DOWN', 0.8189399242401123)","('0', 'UP', 0.914146900177002)","('r', 'DOWN', 0.9369499683380127)","('r', 'UP', 1.0052499771118164)","('d', 'DOWN', 1.0820269584655762)","('d', 'UP', 1.1940159797668457)","('!', 'DOWN', 1.3756399154663086)","('!', 'UP', 1.4861810207366943)"
"('p', 'DOWN', 1.9073486328125e-06)","('a', 'DOWN', 0.09656286239624023)","('p', 'UP', 0.10819792747497559)","('a', 'UP', 0.18869304656982422)","('s', 'DOWN', 0.27593398094177246)","('s', 'UP', 0.34424591064453125)","('s', 'DOWN', 0.42295384407043457)","('s', 'UP', 0.5171630382537842)","('W', 'DOWN', 0.6386737823486328)","('W', 'UP', 0.7073330879211426)","('0', 'DOWN', 0.8318369388580322)","('0', 'UP', 0.9279968738555908)","('r', 'DOWN', 0.9692127704620361)","('r', 'UP', 1.028331995010376)","('d', 'DOWN', 1.1191060543060303)","('d', 'UP', 1.215014934539795)","('!', 'DOWN', 1.3840088844299316)","('!', 'UP', 1.4717769622802734)"
"('p', 'DOWN', 2.1457672119140625e-06)","('a', 'DOWN', 0.09766793251037598)","('p', 'UP', 0.09776687622070312)","('a', 'UP', 0.171828031539917)","('s', 'DOWN', 0.4504270553588867)","('s', 'UP', 0.5020170211791992)","('s', 'DOWN', 0.5902621746063232)","('s', 'UP', 0.6656620502471924)","('W', 'DOWN', 0.8187680244445801)","('W', 'UP', 0.9414432048797607)","('0', 'DOWN', 1.1152122020721436)","('0', 'UP', 1.1829159259796143)","('r', 'DOWN', 1.2170331478118896)","('r', 'UP', 1.2883191108703613)","('d', 'DOWN', 1.3643810749053955)","('d', 'UP', 1.4726190567016602)","('!', 'DOWN', 1.6284260749816895)","('!', 'UP', 1.7115411758422852)"
"('p', 'DOWN', 3.814697265625e-06)","('p', 'UP', 0.07546091079711914)","('a', 'DOWN', 0.10110902786254883)","('a', 'UP', 0.19709992408752441)","('s', 'DOWN', 0.3050680160522461)","('s', 'UP', 0.3651278018951416)","('s', 'DOWN', 0.46176886558532715)","('s', 'UP', 0.5509018898010254)","('W', 'DOWN', 0.6998999118804932)","('W', 'UP', 0.7829208374023438)","('0', 'DOWN', 0.9232137203216553)","('0', 'UP', 0.9990248680114746)","('r', 'DOWN', 1.0535690784454346)","('r', 'UP', 1.1129229068756104)","('d', 'DOWN', 1.2176859378814697)","('d', 'UP', 1.3211369514465332)","('!', 'DOWN', 1.5286750793457031)","('!', 'UP', 1.6655287742614746)"
"('p', 'DOWN', 1.9073486328125e-06)","('p', 'UP', 0.10805773735046387)","('a', 'DOWN', 0.13583898544311523)","('a', 'UP', 0.22397494316101074)","('s', 'DOWN', 0.3347001075744629)","('s', 'UP', 0.393096923828125)","('s', 'DOWN', 0.47340893745422363)","('s', 'UP', 0.5769028663635254)","('W', 'DOWN', 0.7083158493041992)","('W', 'UP', 0.7867929935455322)","('0', 'DOWN', 0.901953935623169)","('0', 'UP', 0.9968838691711426)","('r', 'DOWN', 1.0234858989715576)","('r', 'UP', 1.0956358909606934)","('d', 'DOWN', 1.1679208278656006)","('d', 'UP', 1.2841160297393799)","('!', 'DOWN', 1.4234249591827393)","('!', 'UP', 1.519406795501709)"
"('p', 'DOWN', 3.0994415283203125e-06)","('p', 'UP', 0.08014678955078125)","('a', 'DOWN', 0.09666800498962402)","('a', 'UP', 0.19681596755981445)","('s', 'DOWN', 0.3012049198150635)","('s', 'UP', 0.36667418479919434)","('s', 'DOWN', 0.4448511600494385)","('s', 'UP', 0.5216600894927979)","('W', 'DOWN', 0.6499459743499756)","('W', 'UP', 0.728870153427124)","('0', 'DOWN', 0.8686749935150146)","('0', 'UP', 0.9528610706329346)","('r', 'DOWN', 0.9759731292724609)","('r', 'UP', 1.0403170585632324)","('d', 'DOWN', 1.1310069561004639)","('d', 'UP', 1.2385609149932861)","('!', 'DOWN', 1.4384870529174805)","('!', 'UP', 1.5305709838867188)"
"('p', 'DOWN', 1.9073486328125e-06)","('p', 'UP', 0.08657979965209961)","('a', 'DOWN', 0.08663487434387207)","('a', 'UP', 0.17618989944458008)","('s', 'DOWN', 0.30222392082214355)","('s', 'UP', 0.35700488090515137)","('s', 'DOWN', 0.43651890754699707)","('s', 'UP', 0.5171937942504883)","('W', 'DOWN', 0.6633639335632324)","('W', 'UP', 0.7261149883270264)","('0', 'DOWN', 0.9119107723236084)","('0', 'UP', 0.9872598648071289)","('r', 'DOWN', 1.0365478992462158)","('r', 'UP', 1.0923497676849365)","('d', 'DOWN', 1.1753320693969727)","('d', 'UP', 1.262251853942871)","('!', 'DOWN', 1.4436988830566406)","('!', 'UP', 1.5361599922180176)"
